Geneid,<2C (LG1),G1,S,G2M,>4C (GG2M),desc,class,selected
Tb927.5.4690,70.61958694203867,179.88007994670218,151.8987341772152,196.5356429047302,113.25782811459028,variant surface glycoprotein (VSG  atypical)  putative,G2M,0
Tb927.5.4700,453.18352059925087,243.44569288389516,174.5318352059925,161.04868913857678,46.44194756554307,variant surface glycoprotein  point mutation,<2C (LG1),0
Tb927.5.4710,658.0201164637374,203.2821598729486,169.40179989412388,186.34197988353625,392.80042350449975,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.5.4720,0.0,6.666666666666668,49.33333333333334,25.33333333333333,176.0,expression site-associated gene 3 (ESAG3)  degenerate,>4C (GG2M),0
Tb927.5.4730,232.98969072164948,249.48453608247425,138.8316151202749,144.3298969072165,67.35395189003437,variant surface glycoprotein (VSG  atypical)  putative,G1,0
Tb927.5.4740,1.2961762799740766,68.04925469863902,70.64160725858717,29.163966299416717,15.554115359688918,variant surface glycoprotein  degenerate,S,0
Tb927.5.4750,666.2538699690402,76.78018575851394,70.58823529411767,46.43962848297215,21.671826625387002,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.5.4760,422.6305609284333,162.47582205029013,83.17214700193423,94.77756286266924,2.9013539651837523,expression site-associated gene 3 (ESAG3)  degenerate,<2C (LG1),0
Tb927.5.4770,3.9875941515285778,113.86796632698272,116.52636242800176,63.80150642445725,23.925564909171467,variant surface glycoprotein (VSG)  putative,S,0
Tb927.5.4790,0.44964028776978415,75.53956834532373,58.90287769784173,74.64028776978418,71.4928057553957,variant surface glycoprotein  degenerate,G1,0
Tb927.5.2360,289.2991575551174,184.0831690267073,186.77182290733109,154.1494891557627,206.66786162394692,hypothetical protein  conserved,<2C (LG1),0
Tb927.5.2350,0.3785011355034065,296.36638909916735,320.96896290688875,225.58667676003031,72.67221801665406,glycosyltransferase (GlcNAc)  putative,S,0
Tb927_05_v4.snoRNA.0002,11.494252873563221,2770.114942528736,1919.5402298850574,2701.1494252873567,1149.425287356322,C/D snoRNA,G1,0
Tb927.4.5740,1379.407616361072,586.0366713681242,327.92665726375185,366.7136812411849,366.7136812411849,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.4.5750,36.58536585365854,157.18157181571814,60.97560975609756,73.17073170731706,113.82113821138212,variant surface glycoprotein  fragment  degenerate,G1,0
Tb927.4.5760,10.939830929885625,226.2555942317255,184.98259572352063,209.34858279462952,76.57881650919941,variant surface glycoprotein  degenerate,G1,0
Tb927.4.5770,2220.4968944099382,474.1200828157351,296.06625258799176,297.1014492753623,111.80124223602483,expression site-associated gene 3 (ESAG3)  degenerate,<2C (LG1),0
Tb927.4.5780,83.54271356783919,252.51256281407035,177.76381909547737,165.20100502512562,179.64824120603015,variant surface glycoprotein  degenerate,G1,0
Tb927.4.5790,406.89655172413785,831.0344827586208,566.6666666666666,688.5057471264367,558.6206896551723,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  putative,G1,0
Tb927.4.5800,2.506265664160401,197.9949874686717,120.30075187969923,147.86967418546362,62.65664160401002,variant surface glycoprotein  truncated,G1,0
Tb927.5.100,0.0,86.41975308641976,34.79236812570146,48.26038159371493,1.1223344556677892,expression site-associated gene 9 (ESAG9)  degenerate,G1,0
Tb927.4.5730,735.1369405477623,204.74281897127585,185.37074148296588,154.3086172344689,193.72077488309952,variant surface glycoprotein (VSG  pseudogene)  putative,<2C (LG1),0
Tb927.5.110,45.284431137724546,519.8353293413173,346.55688622754485,282.55988023952096,241.01796407185628,variant surface glycoprotein (VSG)-related  putative,G1,0
Tb927.5.130,0.0,18.92147587511826,9.46073793755913,17.029328287606436,42.573320719016095,variant surface glycoprotein (VSG)-related  putative,>4C (GG2M),0
Tb927.5.140,2.989536621823617,777.2795216741405,657.6980568011958,632.286995515695,304.93273542600895,hypothetical protein  conserved,G1,0
Tb927.5.150,319.71580817051506,330.9650680876258,267.61397276494966,220.84073416222614,264.0615748963884,hypothetical protein  conserved,G1,0
Tb927.5.160,298.3490566037736,246.4622641509434,225.23584905660374,201.65094339622644,172.1698113207547,retrotransposon hot spot protein (RHS  pseudogene)  putative,<2C (LG1),0
Tb927.5.170,761.9589977220958,576.3097949886105,500.0,357.6309794988611,416.8564920273349,hypothetical protein  conserved,<2C (LG1),0
Tb927.5.180,692.3950056753688,566.4018161180477,459.5157018539539,351.1161558834658,444.5705637533107,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.5.190,64.7632311977716,61.28133704735377,77.99442896935933,50.13927576601672,27.15877437325905,variant surface glycoprotein  degenerate,S,0
Tb927.5.200,749.8314227916385,403.9109912339852,343.2231962238705,339.8516520566419,511.8004045853,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.5.120,0.0,228.82181110029214,218.59785783836415,150.92502434274587,199.61051606621228,expression site-associated gene 9 (ESAG9) protein  putative,G1,0
Tb927.4.5720,18.556701030927837,85.2233676975945,67.35395189003437,57.73195876288659,72.85223367697594,variant surface glycoprotein  degenerate,G1,0
Tb927.4.5710,0.0,208.61678004535148,160.43083900226756,210.88435374149657,27.210884353741488,variant surface glycoprotein  degenerate,G2M,0
Tb927.4.5700,193.570929419986,51.7120894479385,18.16911250873515,41.92872117400419,69.18238993710692,variant surface glycoprotein (VSG  atypical)  putative,<2C (LG1),0
Tb927.4.5510,259.6996245306633,574.468085106383,484.3554443053817,359.82478097622027,489.98748435544434,variant surface glycoprotein  degenerate,G1,0
Tb927.4.5520,139.55555555555554,537.7777777777778,508.4444444444445,536.8888888888888,288.8888888888889,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  degenerate,G1,0
Tb927.4.5530,2.2302759966545858,54.362977418455536,42.93281293560078,42.096459436855305,12.266517981600222,variant surface glycoprotein (VSG)  putative,G1,0
Tb927.4.5540,0.0,94.48818897637794,33.64352183249821,79.45597709377236,20.042949176807447,variant surface glycoprotein (VSG  pseudogene)  putative,G1,0
Tb927.4.5550,1780.7203389830509,1356.991525423729,1023.3050847457628,727.7542372881356,697.0338983050847,variant surface glycoprotein  fragment  degenerate,<2C (LG1),0
Tb927.4.5560,9.57854406130268,290.5491698595147,160.28097062579818,115.581098339719,257.34355044699873,variant surface glycoprotein (VSG)  putative,G1,0
Tb927.4.5570,807.5447570332482,491.0485933503836,460.99744245524295,312.6598465473145,275.57544757033247,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.4.5580,1244.7881640887692,145.93140551445862,118.35911230665769,125.08406186953596,110.28917283120377,variant surface glycoprotein (VSG  atypical)  putative,<2C (LG1),0
Tb927.4.5590,1498.9676531314524,600.1376462491398,605.6434962147281,483.13833448038537,770.8189951823813,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.4.5600,59.28338762214984,50.81433224755701,147.88273615635183,71.00977198697069,131.59609120521174,variant surface glycoprotein  degenerate,S,0
Tb927.4.5610,682.6347305389223,437.72455089820363,349.1017964071856,279.6407185628743,117.36526946107784,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.4.5620,180.06430868167203,550.4823151125402,311.8971061093248,282.9581993569132,388.42443729903533,variant surface glycoprotein  degenerate,G1,0
Tb927.4.5630,0.0,5.128205128205128,20.51282051282051,28.2051282051282,7.6923076923076925,variant surface glycoprotein  fragment  degenerate,G2M,0
Tb927.4.5640,3.721424774056353,145.66719829877727,69.64380648591175,70.7070707070707,156.8314726209463,variant surface glycoprotein  point mutation,>4C (GG2M),0
Tb927.4.5650,1.2886597938144329,33.50515463917526,18.68556701030928,23.840206185567013,24.48453608247423,variant surface glycoprotein  degenerate,G1,0
Tb927.4.5660,5.420054200542006,261.06594399277327,274.61607949412826,233.96567299006324,229.44896115627827,expression site-associated gene 3 (ESAG3)  degenerate,S,0
Tb927.4.5670,54.73372781065088,394.23076923076917,315.0887573964497,300.2958579881657,198.9644970414201,variant surface glycoprotein  fragment,G1,0
Tb927.4.5680,0.5790387955993052,44.00694846554719,33.00521134916039,46.3231036479444,8.106543138390274,variant surface glycoprotein  degenerate,G2M,0
Tb927.4.5690,5.350194552529183,530.1556420233463,376.94552529182886,332.68482490272373,144.9416342412451,variant surface glycoprotein (VSG  pseudogene)  putative,G1,0
Tb927.5.210,1.0070493454179257,91.64149043303122,62.43705941591138,82.57804632426989,47.33131923464249,expression site-associated gene 3 (ESAG3)  degenerate,G1,0
Tb927.4.5500,350.95541401273886,201.91082802547768,200.6369426751592,142.03821656050954,163.05732484076432,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.5.220,1.8382352941176472,259.80392156862746,218.13725490196083,140.93137254901958,308.2107843137255,variant surface glycoprotein  degenerate,>4C (GG2M),0
Tb927.5.240,490.0542495479204,258.13743218806513,193.4900542495479,183.5443037974684,261.754068716094,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.5.340,0.441696113074205,72.87985865724383,96.73144876325091,60.512367491166074,127.65017667844525,expression site-associated gene 5 (ESAG5) protein  putative,>4C (GG2M),0
Tb927.5.350,200.8227944537559,296.66311138198995,242.8767332012799,224.74478134999242,182.53847325918025,75 kDa invariant surface glycoprotein  putative,G1,0
Tb927.5.360,546.9287469287468,692.8746928746929,628.992628992629,539.0663390663391,442.2604422604423,75 kDa invariant surface glycoprotein,G1,0
Tb927.5.370,55.85497305242529,138.65752082312594,120.52915237628612,103.87065164135227,15.678588926996571,75 kDa invariant surface glycoprotein  putative,G1,0
Tb927.5.380,1110.3047895500724,315.4329946782777,226.89888727624572,211.41751330430571,168.3599419448476,75 kDa invariant surface glycoprotein  putative,<2C (LG1),0
Tb927.5.390,714.3712574850299,536.8263473053893,368.8622754491018,306.2874251497006,273.9520958083833,75 kDa invariant surface glycoprotein  putative,<2C (LG1),0
Tb927.5.400,123.32488228902572,283.23071350959793,261.86164433176384,222.7453821079319,191.41615356754798,75 kDa invariant surface glycoprotein  putative,G1,0
Tb927.5.410,960.2356406480117,904.2709867452136,698.8217967599411,684.0942562592047,522.0913107511045,invariant surface glycoprotein  putative,<2C (LG1),0
Tb927.5.330,968.7890137328341,784.8522679983354,571.785268414482,506.8664169787765,345.81772784019967,receptor-type adenylate cyclase GRESAG 4  putative,<2C (LG1),0
Tb927.5.420,229.44785276073623,314.72392638036814,333.12883435582825,277.9141104294479,297.5460122699387,invariant surface glycoprotein  putative,S,0
Tb927.5.440,538.3263009845289,387.83403656821383,319.971870604782,253.86779184247538,190.9282700421941,trans-sialidase  putative,<2C (LG1),0
Tb927.5.445,0.0,27.777777777777782,0.0,0.0,13.888888888888891,tRNA Arginine,G1,0
Tb927.5.450,45.80498866213152,462.58503401360537,318.8208616780045,245.8049886621315,404.98866213151933,NADH dehydrogenase [ubiquinone] flavoprotein 1  mitochondrial,G1,0
Tb927.5.460,0.6297229219143576,15.743073047858939,10.70528967254408,15.743073047858939,24.55919395465995,hypothetical protein  conserved,>4C (GG2M),0
Tb927.5.470,135.15537251965557,258.3302134032198,257.2070385623362,205.16660426806442,183.45189067764886,riboflavin transporter,G1,0
Tb927.5.480,42.15280391418894,103.12382386149791,56.45464809936018,80.16560030109144,60.971019947308996,hypothetical protein  conserved,G1,0
Tb927.5.490,665.8536585365854,739.5663956639568,521.4092140921409,437.12737127371287,364.4986449864498,methyltransferase  putative,G1,0
Tb927.5.500,472.42497972424974,367.3965936739659,309.40794809407953,239.0510948905109,202.55474452554745,hypothetical protein  conserved,<2C (LG1),0
Tb927.5.430,371.8937446443873,511.56812339331617,418.1662382176521,263.9245929734362,401.885175664096,invariant surface glycoprotein  putative,G1,0
Tb927.5.320,768.8592456301748,434.9126034958602,290.70837166513337,269.7792088316468,258.73965041398344,receptor-type adenylate cyclase GRESAG 4  putative,<2C (LG1),0
Tb927.5.309b,22.615250797332557,233.40098579298348,180.05218904030156,165.55523340098583,115.68570600173963,invariant surface glycoprotein  putative,G1,0
Tb927.5.300b,536.8926214757048,369.52609478104375,245.35092981403716,220.15596880623875,132.57348530293942,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein  putative,<2C (LG1),0
Tb927.5.250,71.03825136612022,43.715846994535525,16.393442622950822,76.50273224043715,0.0,variant surface glycoprotein  fragment  degenerate,G2M,0
Tb927.5.260,0.9363295880149812,37.453183520599254,11.235955056179774,17.790262172284642,3.7453183520599245,expression site-associated gene 3 (ESAG3)  degenerate,G1,0
Tb927.5.270,1186.4253393665158,1202.7149321266968,1008.1447963800904,872.3981900452487,285.97285067873304,variant surface glycoprotein  interrupted,G1,0
Tb927.5.280,695.4124393471549,919.056021173357,734.0097044552272,545.2139391265989,644.9051610057345,retrotransposon hot spot protein 3 (RHS3)  interrupted  degenerate,G1,0
Tb927.5.290,237.16012084592143,438.3182275931522,316.96878147029213,294.5619335347432,261.83282980866056,galactose kinase  degenerate,G1,0
Tb927.5.300,106.17876424715055,268.1463707258548,179.36412717456508,161.36772645470904,69.58608278344332,thymine-7-hydroxylase  putative,G1,0
Tb927.5.310,303.6894273127753,433.37004405286336,368.66740088105723,293.77753303964755,259.08590308370043,invariant surface glycoprotein  putative,G1,0
Tb927.5.285b,769.5594125500667,535.3805073431241,389.85313751668883,314.8197596795728,303.60480640854473,expression site associated gene (ESAG) 4 protein  putative,<2C (LG1),0
Tb927.5.286b,319.13716814159284,298.67256637168134,208.51769911504425,176.43805309734512,124.17035398230087,adenosine transporter 1,<2C (LG1),0
Tb927.5.287b,0.0,300.2793296089385,238.12849162011173,185.7541899441341,96.36871508379886,galactokinase (pseudogene),G1,0
Tb927.5.288b,727.2396212672978,638.3831026948287,605.6081573197378,433.7217771303714,602.3306627822287,ribulose-phosphate 3-epimerase  putative,<2C (LG1),0
Tb927.5.289b,656.25,337.79761904761904,290.17857142857133,300.59523809523813,244.047619047619,hypothetical protein,<2C (LG1),0
Tb927.5.291b,1405.4580896686161,815.7894736842105,723.1968810916179,462.9629629629629,583.8206627680312,variant surface glycoprotein (VSG)-related  putative,<2C (LG1),0
Tb927.5.292b,92.71523178807945,743.0463576158942,605.2980132450331,437.08609271523176,280.7947019867549,hypothetical protein,G1,0
Tb927.5.293b,426.5753424657534,750.1369863013699,615.068493150685,469.58904109589037,430.1369863013698,hypothetical protein,G1,0
Tb927.5.294b,268.3982683982684,1173.1601731601731,872.2943722943722,694.8051948051947,638.5281385281385,hypothetical protein,G1,0
Tb927.5.295b,673.558648111332,482.3061630218688,481.90854870775354,382.9025844930417,336.38170974155065,retrotransposon hotspot (RHS) protein 1,<2C (LG1),0
Tb927.5.296b,542.9657794676806,980.9885931558936,853.9923954372624,688.9733840304183,607.6045627376426,hypothetical protein,G1,0
Tb927.5.297b,789.0342332312831,916.5043139437796,694.8232674645143,575.1461174505984,555.2463122738659,hypothetical protein,G1,0
Tb927.5.230,0.6561679790026247,156.16797900262466,59.711286089238854,80.05249343832021,93.1758530183727,variant surface glycoprotein (VSG  atypical)  putative,G1,0
Tb927.4.5490,3.144654088050314,53.459119496855344,37.735849056603776,75.47169811320755,56.60377358490565,variant surface glycoprotein  fragment  degenerate,G2M,0
Tb927.4.5480,857.7097505668933,554.9886621315193,284.01360544217687,343.5374149659864,225.05668934240362,expression site-associated gene 3 (ESAG3)  degenerate,<2C (LG1),0
Tb927.4.5470,164.54891994917406,49.55527318932656,52.09656925031766,49.55527318932656,44.472681067344354,variant surface glycoprotein  degenerate,<2C (LG1),0
Tb927.4.4840,1083.447332421341,507.5239398084816,385.0889192886457,344.0492476060192,354.3091655266757,amino acid transporter 7  putative,<2C (LG1),0
Tb927.4.4850,1072.1288515406163,1431.372549019608,1141.4565826330534,801.1204481792716,859.2436974789917,amino acid transporter  putative,G1,0
Tb927.4.4860,834.0935005701255,998.2896237172178,798.175598631699,748.5746864310147,614.5952109464082,amino acid transporter 8  putative,G1,0
Tb927.4.4870,1677.8476589797344,1886.7924528301885,1539.4828791055206,1191.4744933612858,1001.3976240391336,amino acid transporter  putative,G1,0
